CodigoAntiguo;IdDoc;CodigoNuevo;Gerencia;Area;EstadoDocumento;Aprobador;Elaborador;FechaVigencia;UltimaRevision;NroRevision;Revisor ;TipoDocumento;Validador;Verificador;Confidencial;Distribuidor;FechaAprobacion;FechaEdicion;NroEdicion;Pais;Titulo
PLI-TA-002;;PLO-TA-002;Operaciones ;Planificación de Operaciones;Aprobado;;;;;0;ngranda@exsa.net;TABLA;;;;;8/09/2017;23/11/2017;4;Perú;CRONOGRAMA DEL PROGRAMA MAESTRO DE EXPLOSIVOS
PLI-TA-003;;PLO-TA-003;Operaciones ;Planificación de Operaciones;Aprobado;;;;;0;ngranda@exsa.net;TABLA;;;;;8/09/2017;8/09/2017;2;Perú;CRONOGRAMA DEL PLAN DE PRODUCCIÓN
PLI-TA-004;;PLO-TA-004;Operaciones ;Planificación de Operaciones;Aprobado;;;;;0;ngranda@exsa.net;TABLA;;;;;8/09/2017;8/09/2017;2;Perú;PARÁMETROS DE PLANIFICACIÓN DE PRODUCTO TERMINADO
PLI-TA-005;;PLO-TA-005;Operaciones ;Planificación de Operaciones;Aprobado;;;;;0;ngranda@exsa.net;TABLA;;;;;23/11/2017;23/11/2017;1;Perú;CRONOGRAMA DEL PROGRAMA MAESTRO DE SISTEMAS DE INICIACION
COP-MA-003;;PLM-MA-001;Logística ;Planificación ;Aprobado;;;;;0;cguido@exsa.net;MANUAL;;;;;1/10/2015;1/10/2015;1;Perú;ROTACIÓN DE MATERIALES
COP-MA-004;;PLM-MA-002;Logística ;Planificación ;Aprobado;;;;;0;cguido@exsa.net;MANUAL;;;;;1/10/2015;1/10/2015;1;Perú;PROCESO PARA OBTENER EL OTIF
COP-MA-005;;PLM-MA-003;Logística ;Planificación ;Aprobado;;;;;0;cguido@exsa.net;MANUAL;;;;;1/10/2015;1/10/2015;1;Perú;PLAN DE ENTREGAS
PLM-P-001;;PLM-P-001;Logística ;Planificación ;Aprobado;;;;;0;csawada@exsa.net;PROCEDIMIENTO;;;;;24/05/2017;24/05/2017;1;Perú;PROCESO DE PLANEAMIENTO DE MATERIALES
PLI-F-001;;PLM-F-001;Logística ;Planificación;Aprobado;;;;;0;cguido@exsa.net;FORMATO;;;;;16/12/2013;8/09/2017;3;Perú;CUMPLIMIENTO DEL CRONOGRAMA DE REUNIONES DEL PLAN INTEGRADO DE NEGOCIO (PIN)
PLI-F-004;;PLM-F-002;Logística ;Planificación ;Aprobado;;;;;0;cguido@exsa.net;FORMATO;;;;;8/09/2017;8/09/2017;2;Perú;PLAN INTEGRADO DE NEGOCIO
PLI-PL-001;;PLM-PL-001;Logística ;Planificación;Aprobado;;;;;0;cguido@exsa.net;PLANES Y/O PROGRAMAS;;;;;14/08/2017;31/05/2018;5;Perú;CRONOGRAMA ANUAL DE REUNIONES
PLI-P-001;;PLM-P-004;Logística ;Planificación  ;Aprobado;;;;;0;csawada@exsa.net;PROCEDIMIENTO;;;;;8/09/2017;20/11/2018;2;Perú;PLAN INTEGRADO DE NEGOCIO (PIN)
PLI-P-002;;PLM-P-003;Logística ;Planificación ;Aprobado;;;;;0;csawada@exsa.net;PROCEDIMIENTO;;;;;8/09/2017;8/09/2017;3;Perú;REVISIÓN DE OFERTA
PLI-P-003;;PLM-P-002;Logística ;Planificación ;Aprobado;;;;;0;csawada@exsa.net;PROCEDIMIENTO;;;;;8/09/2017;8/09/2017;3;Perú;PROCESO DE PLANIFICACIÓN INTEGRAL
SIH-F-001;;SIH-F-001;Negocios Internacionales y Sistemas de Iniciación;Producción de HMX ;Aprobado;;;;;0;jcampos@exsa.net;FORMATO;;;;;12/12/2018;12/12/2018;1;Perú;Secado del HMX
SIH-F-002;;SIH-F-002;Negocios Internacionales y Sistemas de Iniciación;Producción de HMX ;Aprobado;;;;;0;jcampos@exsa.net;FORMATO;;;;;12/12/2018;12/12/2018;1;Perú;Preparacion del Mix : HMX y Aluminio
SIH-F-003;;SIH-F-003;Negocios Internacionales y Sistemas de Iniciación;Producción de HMX ;Aprobado;;;;;0;jcampos@exsa.net;FORMATO;;;;;12/12/2018;12/12/2018;1;Perú;Conservacion del MIX de HMX y Aluminio en Estufa
SIH-F-004;;SIH-F-004;Negocios Internacionales y Sistemas de Iniciación;Producción de HMX ;Aprobado;;;;;0;jcampos@exsa.net;FORMATO;;;;;12/12/2018;12/12/2018;1;Perú;Lista de verificación de la Planta de HMX/AL
PMC-F-001;;PMC-F-001;Sustentabilidad ;Procesos y Mejora Continua ;Aprobado;;;;;0;rsalazar@exsa.net ;FORMATO;;;;;23/06/2017;25/04/2018;3;Perú;REGISTRO UNA IDEA, UNA MEJORA
PMC-F-002;;PMC-F-002;Sustentabilidad ;Procesos y Mejora Continua ;Aprobado;;;;;0;rsalazar@exsa.net ;FORMATO;;;;;23/06/2017;23/01/2018;3;Perú;MATRIZ DE CATEGORIZACIÓN - PLANES DE ACCIÓN PROGRAMA UIUM
PMC-F-003;;PMC-F-003;Sustentabilidad ;Procesos y Mejora Continua ;Aprobado;;;;;0;rsalazar@exsa.net ;FORMATO;;;;;9/06/2017;06/05/219;4;Perú;AUDITORÍA DEL PROGRAMA 5S
PMC-F-005;;PMC-F-005;Sustentabilidad ;Procesos y Mejora Continua ;Aprobado;;;;;0;rsalazar@exsa.net ;FORMATO;;;;;20/06/2017;19/06/2018;2;Perú;MAPA 5´S
PMC-F-006;;PMC-F-006;Sustentabilidad ;Procesos y Mejora Continua ;Aprobado;;;;;0;rsalazar@exsa.net ;FORMATO;;;;;9/06/2017;19/06/2018;2;Perú;PROGRAMA-CHECK LIST DE LIMPIEZA
PMC-F-008;;PMC-F-008;Sustentabilidad ;Procesos y Mejora Continua ;Aprobado;;;;;0;rsalazar@exsa.net ;FORMATO;;;;;19/06/2018;19/06/2018;1;Perú;MATRIZ DE SEGUIMIENTO DE TARJETAS ROJAS
PMC-F-009;;PMC-F-009;Sustentabilidad ;Procesos y Mejora Continua ;Aprobado;;;;;0;rsalazar@exsa.net ;FORMATO;;;;;23/01/2018;19/06/2018;2;Perú;SEGUIMIENTO DE HALLAZGOS - PROGRAMA 5S
PMC-F-011;;PMC-F-011;Sustentabilidad ;Procesos y Mejora Continua ;Aprobado;;;;;0;rsalazar@exsa.net ;FORMATO;;;;;4/04/2018;4/04/2018;1;Perú;LECCIÓN DE UN PUNTO (LUP)
PMC-F-012;;PMC-F-012;Sustentabilidad ;Procesos y Mejora Continua ;Aprobado;;;;;0;rsalazar@exsa.net ;FORMATO;;;;;19/06/2018;10/05/2019;2;Perú;INFORME DE AUDITORÍA
PMC-F-013;;PMC-F-013;Sustentabilidad ;Procesos y Mejora Continua ;Aprobado;;;;;0;rsalazar@exsa.net ;FORMATO;;;;;19/06/2018;10/05/2019;2;Perú;RADAR 5S
PMC-F-014;;PMC-F-014;Sustentabilidad ;Procesos y Mejora Continua ;Aprobado;;;;;0;rsalazar@exsa.net ;FORMATO;;;;;19/06/2018;10/05/2019;2;Perú;PERFIL DE ÁREA 5S
PMC-F-015;;PMC-F-015;Sustentabilidad ;Procesos y Mejora Continua ;Aprobado;;;;;0;rsalazar@exsa.net ;FORMATO;;;;;19/06/2018;19/06/2018;1;Perú;LISTA GENERAL DE NECESARIOS
PMC-F-016;;PMC-F-016;Sustentabilidad ;Procesos y Mejora Continua ;Aprobado;;;;;0;rsalazar@exsa.net ;FORMATO;;;;;19/06/2018;19/06/2018;1;Perú;CHECKLIST DE INSPECCIÓN 5S
PMC-F-017;;PMC-F-017;Sustentabilidad ;Procesos y Mejora Continua ;Aprobado;;;;;0;rsalazar@exsa.net ;FORMATO;;;;;15/06/2018;15/06/2018;1;Perú;CARACTERIZACIÓN DE PROCESOS
PMC-MA-001;;PMC-MA-001;Sustentabilidad ;Procesos y Mejora Continua ;Aprobado;;;;;0;rsalazar@exsa.net ;MANUAL;;;;;27/08/2018;30/11/2018;2;Perú;MANUAL DE ESTANDARIZACIÓN 5S, PROGRAMA 5S.
PMC-MA-002;;PMC-MA-002;Sustentabilidad ;Procesos y Mejora Continua ;Aprobado;;;;;0;rsalazar@exsa.net ;MANUAL;;;;;25/04/2018;22/06/2018;2;Perú;MANUAL DE PROYECTOS DE AHORRO
PCM-MAP-001;;PCM-MAP-001;Sustentabilidad ;Procesos y Mejora Continua ;Aprobado;;;;;0;msilva@exsa.net;MAPA;;;;;12/02/2018;12/02/2018;1;Perú;MAPA DE PROCESOS EXSA
DIN-F-002;;DIN-F-002;Operaciones ;Producción Dinamitas ;Aprobado;;;;;0;mpaulino@exsa.net;FORMATO;;;;;14/05/2018;14/05/2018;1;Perú;LIMPIEZA DE MALEZA
DIN-I-001;;DIN-I-001;Operaciones ;Producción Dinamitas ;Aprobado;;;;;0;mpaulino@exsa.net;INSTRUCCIÓN;;;;;5/07/2018;5/07/2018;1;Perú;INSPECCIÓN Y ARRANQUE DEL MEZCLADOR SILVERSON
DIN-I-002;;DIN-I-002;Operaciones ;Producción Dinamitas ;Aprobado;;;;;0;mpaulino@exsa.net;INSTRUCCIÓN;;;;;5/07/2018;5/07/2018;1;Perú;ELABORACIÓN DE XI-881
DIN-I-003;;DIN-I-003;Operaciones ;Producción Dinamitas ;Aprobado;;;;;0;mpaulino@exsa.net;INSTRUCCIÓN;;;;;6/07/2018;6/07/2018;1;Perú;INSPECCION Y ARRANQUE DEL TANQUE FUSOR
DIN-I-005;;DIN-I-005;Operaciones ;Producción Dinamitas ;Aprobado;;;;;0;mpaulino@exsa.net;INSTRUCCIÓN;;;;;10/07/2018;10/07/2018;1;Perú;INSPECCION Y ARRANQUE DE MEZCLADOR ORTH
DIN-I-006;;DIN-I-006;Operaciones ;Producción Dinamitas ;Aprobado;;;;;0;mpaulino@exsa.net;INSTRUCCIÓN;;;;;10/07/2018;10/07/2018;1;Perú;ELABORACIÓN DE XI-600
PEX-I-005;;DIN-I-007;Operaciones ;Producción Dinamitas ;Aprobado;;;;;0;mpaulino@exsa.net;INSTRUCCIÓN;;;;;30/10/2015;8/09/2015;7;Perú;PRODUCCIÓN DE XI-302
PEX-I-015;;DIN-I-008;Operaciones ;Producción Dinamitas ;Aprobado;;;;;0;mpaulino@exsa.net;INSTRUCCIÓN;;;;;3/03/2008;4/09/2015;7;Perú;ADICION DE NITROCELULOSA Y HOMOGENEIZADO DE NGL
PEX-I-019;;DIN-I-009;Operaciones ;Producción Dinamitas ;Aprobado;;;;;0;mpaulino@exsa.net;INSTRUCCIÓN;;;;;19/08/2011;1/10/2014;6;Perú;OPERACION DE MAQUINAS BIAZZI 1 Y BIAZZI 2
PEX-I-020;;DIN-I-010;Operaciones ;Producción Dinamitas ;Aprobado;;;;;0;mpaulino@exsa.net;INSTRUCCIÓN;;;;;19/08/2011;1/10/2014;6;Perú;LIMPIEZA EN MAQUINAS BIAZZI
PEX-I-022;;DIN-I-011;Operaciones ;Producción Dinamitas ;Aprobado;;;;;0;mpaulino@exsa.net;INSTRUCCIÓN;;;;;19/08/2011;30/09/2014;7;Perú;OPERACIONES DE MAQUINAS ROLLEX
PEX-I-024;;DIN-I-012;Operaciones ;Producción Dinamitas ;Aprobado;;;;;0;mpaulino@exsa.net;INSTRUCCIÓN;;;;;19/08/2011;1/10/2014;3;Perú;LIMPIEZA EN MAQUINAS ROLLEX
PEX-I-039;;DIN-I-013;Operaciones ;Producción Dinamitas ;Aprobado;;;;;0;mpaulino@exsa.net;INSTRUCCIÓN;;;;;3/03/2008;30/09/2014;6;Perú;CARGA EN OLLAS DE MEZCLA INICIAL Y TRANSPORTE A PLANETARIOS
PEX-I-087;;DIN-I-014;Operaciones ;Producción Dinamitas ;Aprobado;;;;;0;mpaulino@exsa.net;INSTRUCCIÓN;;;;;19/09/2011;1/10/2014;2;Perú;OPERACIÓN DE MÁQUINAS BIAZZI – SHAFFER FLOTTMANN
PEX-I-088;;DIN-I-015;Operaciones ;Producción Dinamitas ;Aprobado;;;;;0;mpaulino@exsa.net;INSTRUCCIÓN;;;;;30/10/2012;1/10/2014;3;Perú;OPERACION EN MAQUINA ROLLEX 6
PEX-I-089;;DIN-I-016;Operaciones ;Producción Dinamitas ;Aprobado;;;;;0;mpaulino@exsa.net;INSTRUCCIÓN;;;;;30/10/2012;1/10/2014;2;Perú;LIMPIEZA DE MÁQUINA ROLLEX 6
DIN-P-001;;DIN-P-001;Operaciones ;Producción Dinamitas ;Aprobado;;;;;0;oportugal@exsa.net;PROCEDIMIENTO;;;;;12/01/2017;12/01/2017;1;Perú;Procedimiento Elaboración de Dinamita
DIN-P-002;;DIN-P-002;Operaciones ;Producción Dinamitas ;Aprobado;;;;;0;oportugal@exsa.net;PROCEDIMIENTO;;;;;12/01/2017;12/01/2017;1;Perú;Procedimiento encartuchado y embalaje de dinamita
DIN-TA-001;;DIN-TA-001;Operaciones ;Producción Dinamitas ;Aprobado;;;;;0;mpaulino@exsa.net;TABLA;;;;;23/02/2018;23/02/2018;1;Perú;MEDIDAS DE PAPEL KRAFT PARA ENCARTUCHAR EN MÁQUINA ROLLEX
SIE-F-001;;SIE-F-001;Negocios Internacionales y Sistemas de Iniciación;Producción Ensamble ;Aprobado;;;;;0;jcampos@exsa.net;FORMATO;;;;;30/11/2018;8/03/2019;2;Perú;REGISTRO DE TIEMPO DE PARADAS - MAQUINA BOBINADORAS
SIE-F-002;;SIE-F-002;Negocios Internacionales y Sistemas de Iniciación;Producción Ensamble ;Aprobado;;;;;0;jcampos@exsa.net;FORMATO;;;;;30/11/2018;30/11/2018;1;Perú;LISTA DE VERIFICACIÓN DIARIA DE TRACTORES
SIE-F-003;;SIE-F-003;Negocios Internacionales y Sistemas de Iniciación;Producción Ensamble ;Aprobado;;;;;0;jcampos@exsa.net;FORMATO;;;;;30/11/2018;30/11/2018;1;Perú;NOTA DE INGRESO  DE PRODUCTOS TERMINADOS
SIE-F-004;;SIE-F-004;Negocios Internacionales y Sistemas de Iniciación;Producción Ensamble ;Aprobado;;;;;0;jcampos@exsa.net;FORMATO;;;;;22/02/2019;22/02/2019;1;Perú;MUESTRAS NO ELÉCTRICOS
SIE-F-006;;SIE-F-006;Negocios Internacionales y Sistemas de Iniciación;Producción Ensamble ;Aprobado;;;;;0;jcampos@exsa.net;FORMATO;;;;;30/11/2018;30/11/2018;1;Perú;MATERIALES DE DESTRUCCIÓN
SIE-F-007;;SIE-F-007;Negocios Internacionales y Sistemas de Iniciación;Producción Ensamble ;Aprobado;;;;;0;jcampos@exsa.net;FORMATO;;;;;30/11/2018;30/11/2018;1;Perú;CONTROL DE CALZADO CONDUCTIVO
SIE-F-008;;SIE-F-008;Negocios Internacionales y Sistemas de Iniciación;Producción Ensamble ;Aprobado;;;;;0;jcampos@exsa.net;FORMATO;;;;;30/11/2018;11/12/2018;2;Perú;REGISTRO DE PRODUCCIÓN PRODUCTOS EMBALADOS POR LÍNEA DE CRIMPADO
SIE-F-009;;SIE-F-009;Negocios Internacionales y Sistemas de Iniciación;Producción Ensamble ;Aprobado;;;;;0;jcampos@exsa.net;FORMATO;;;;;30/11/2018;30/11/2018;1;Perú;CONTROL DE DEPÓSITOS TEMPERADOS
SIE-F-010;;SIE-F-010;Negocios Internacionales y Sistemas de Iniciación;Producción Ensamble ;Aprobado;;;;;0;jcampos@exsa.net;FORMATO;;;;;30/11/2018;30/11/2018;1;Perú;REGISTRO DEL CONTROL - PROCESO DE CRIMPADO DE DETONADORES NO ELÉCTRICOS
SIE-F-011;;SIE-F-011;Negocios Internacionales y Sistemas de Iniciación;Producción Ensamble ;Aprobado;;;;;0;jcampos@exsa.net;FORMATO;;;;;30/11/2018;30/11/2018;1;Perú;HOJA DE ENTREGA DE IMPLEMENTOS DE SEGURIDAD
SIE-F-012;;SIE-F-012;Negocios Internacionales y Sistemas de Iniciación;Producción Ensamble ;Aprobado;;;;;0;jcampos@exsa.net;FORMATO;;;;;30/11/2018;30/11/2018;1;Perú;REGISTRO DE ENTRENAMIENTO
SIE-F-013;;SIE-F-013;Negocios Internacionales y Sistemas de Iniciación;Producción Ensamble ;Aprobado;;;;;0;jcampos@exsa.net;FORMATO;;;;;30/11/2018;30/11/2018;1;Perú;INFORME DE TURNO
SIE-F-017;;SIE-F-017;Negocios Internacionales y Sistemas de Iniciación;Producción Ensamble ;Aprobado;;;;;0;jcampos@exsa.net;FORMATO;;;;;22/02/2019;22/02/2019;1;Perú;CRONOGRAMA DEL ESTÁNDAR MÁQUINA BOBINADORA 1 Y 2
SIE-F-019;;SIE-F-019;Negocios Internacionales y Sistemas de Iniciación;Producción Ensamble ;Aprobado;;;;;0;jcampos@exsa.net;FORMATO;;;;;1/08/2018;1/08/2018;3;Perú;Control de proceso - Detonadores no eléctricos (DNE)
SIE-F-020;;SIE-F-020;Negocios Internacionales y Sistemas de Iniciación;Producción Ensamble ;Aprobado;;;;;0;jcampos@exsa.net;FORMATO;;;;;30/11/2018;4/02/2019;2;Perú;LISTA DE VERIFICACIÓN DE MÁQUINA DE SELLADO POR ULTRASONIDO
SIE-F-021;;SIE-F-021;Negocios Internacionales y Sistemas de Iniciación;Producción Ensamble ;Aprobado;;;;;0;jcampos@exsa.net;FORMATO;;;;;30/11/2018;4/02/2019;2;Perú;LISTA DE VERIFICACIÓN DE LA MÁQUINA BOBINADORA DE TUBO DE CHOQUE
SIE-F-022;;SIE-F-022;Negocios Internacionales y Sistemas de Iniciación;Producción Ensamble ;Aprobado;;;;;0;jcampos@exsa.net;FORMATO;;;;;30/11/2018;4/02/2019;2;Perú;LISTA DE VERIFICACIÓN DE LA MÁQUINA CRIMPADORA DE DETONADORES NO ELÉCTRICOS
SIE-F-023;;SIE-F-023;Negocios Internacionales y Sistemas de Iniciación;Producción Ensamble ;Aprobado;;;;;0;jcampos@exsa.net;FORMATO;;;;;30/11/2018;4/02/2019;2;Perú;LISTA DE VERIFICACIÓN DE MÁQUINA BOBINADORA SEMI AUTOMATICA
SIE-F-024;;SIE-F-024;Negocios Internacionales y Sistemas de Iniciación;Producción Ensamble ;Aprobado;;;;;0;jcampos@exsa.net;FORMATO;;;;;30/11/2018;4/02/2019;2;Perú;LISTA DE VERIFICACIÓN DE MÁQUINA COLOCADORA DE BLOQUES
SIE-F-025;;SIE-F-025;Negocios Internacionales y Sistemas de Iniciación;Producción Ensamble ;Aprobado;;;;;0;jcampos@exsa.net;FORMATO;;;;;30/11/2018;30/11/2018;1;Perú;DISTRIBUCIÓN DEL PERSONAL DE LA PLANTA
SIE-F-026;;SIE-F-026;Negocios Internacionales y Sistemas de Iniciación;Producción Ensamble ;Aprobado;;;;;0;jcampos@exsa.net;FORMATO;;;;;30/11/2018;30/11/2018;1;Perú;PROGRAMA DE PRODUCCIÓN SEMANAL - CRIMPADO
SIE-F-027;;SIE-F-027;Negocios Internacionales y Sistemas de Iniciación;Producción Ensamble ;Aprobado;;;;;0;jcampos@exsa.net;FORMATO;;;;;30/11/2018;30/11/2018;1;Perú;PROGRAMA DE PRODUCCIÓN SEMANAL - ETIQUETADO
SIE-F-028;;SIE-F-028;Negocios Internacionales y Sistemas de Iniciación;Producción Ensamble ;Aprobado;;;;;0;jcampos@exsa.net;FORMATO;;;;;30/11/2018;4/02/2019;2;Perú;LISTA DE VERIFICACIÓN DE MÁQUINA ETIQUETADORA
SIE-F-029;;SIE-F-029;Negocios Internacionales y Sistemas de Iniciación;Producción Ensamble ;Aprobado;;;;;0;jcampos@exsa.net;FORMATO;;;;;1/08/2018;30/11/2018;2;Perú;Control de proceso - Semielaborado detonadores no eléctricos (DNE).
SIE-F-030;;SIE-F-030;Negocios Internacionales y Sistemas de Iniciación;Producción Ensamble ;Aprobado;;;;;0;jcampos@exsa.net;FORMATO;;;;;30/11/2018;30/11/2018;1;Perú;Registro de Producción Etiquetado
SIE-F-031;;SIE-F-031;Negocios Internacionales y Sistemas de Iniciación;Producción Ensamble ;Aprobado;;;;;0;jcampos@exsa.net;FORMATO;;;;;30/11/2018;30/11/2018;1;Perú;Registro de Producción de Semi Elaborado
SIE-F-040;;SIE-F-040;Negocios Internacionales y Sistemas de Iniciación;Producción Ensamble ;Aprobado;;;;;0;jcampos@exsa.net;FORMATO;;;;;13/12/2018;13/12/2018;1;Perú;REGISTRO DE PRODUCCIÓN DEL DETONADOR ENSAMBLADO
SIE-F-041;;SIE-F-041;Negocios Internacionales y Sistemas de Iniciación;Producción Ensamble ;Aprobado;;;;;0;jcampos@exsa.net;FORMATO;;;;;13/12/2018;13/12/2018;1;Perú;MUESTRAS DE CONTROL DE CALIDAD ENSAMBLADO
SIE-F-042;;SIE-F-042;Negocios Internacionales y Sistemas de Iniciación;Producción Ensamble ;Aprobado;;;;;0;jcampos@exsa.net;FORMATO;;;;;13/12/2018;13/12/2018;1;Perú;CONTROL DE DIAMETRO DE CRIMPADO - DETONADOR ENSAMBLADO
SIE-F-043;;SIE-F-043;Negocios Internacionales y Sistemas de Iniciación;Producción Ensamble ;Aprobado;;;;;0;jcampos@exsa.net;FORMATO;;;;;13/12/2018;4/02/2019;2;Perú;LISTA DE VERIFICACIÓN DE MÁQUINA CORTADORA DE MECHA DE SEGURIDAD
SIE-F-044;;SIE-F-044;Negocios Internacionales y Sistemas de Iniciación;Producción Ensamble ;Aprobado;;;;;0;jcampos@exsa.net;FORMATO;;;;;13/12/2018;4/02/2019;2;Perú;LISTA DE VERIFICACIÓN MÁQUINA CRIMPADORA DE CONECTORES Y FULMINANTES
SIE-F-045;;SIE-F-045;Negocios Internacionales y Sistemas de Iniciación;Producción Ensamble ;Aprobado;;;;;0;jcampos@exsa.net;FORMATO;;;;;13/12/2018;13/12/2018;1;Perú;CONTROL DE FULMINANTES # 8
SIE-F-055;;SIE-F-055;Negocios Internacionales y Sistemas de Iniciación;Producción Ensamble ;Aprobado;;;;;0;jcampos@exsa.net;FORMATO;;;;;7/01/2019;7/01/2019;1;Perú;CHECK LIST MAQUINA ALIAN 3
SIE-F-056;;SIE-F-056;Negocios Internacionales y Sistemas de Iniciación;Producción Ensamble ;Aprobado;;;;;0;jcampos@exsa.net;FORMATO;;;;;7/01/2019;7/01/2019;1;Perú;REPORTE DE PRODUCCIÓN DIARIA MAQUINA ALIAN 3
SIE-TA-028;;SIE-TA-028;Negocios Internacionales y Sistemas de Iniciación;Producción Ensamble ;Aprobado;;;;;0;jcampos@exsa.net;TABLA;;;;;8/03/2019;8/03/2019;1;Perú;NÚMERO DE PRESENTACIÓN
EMU-F-001;;EMU-F-001;Operaciones ;Producción Emulsiones ;Aprobado;;;;;0;econde@exsa.net;FORMATO;;;;;29/02/2016;5/05/2017;1;Perú;Registro de Control de Procesos Solución Combustible RHO 912
EMU-F-007;;EMU-F-007;Operaciones ;Producción Emulsiones ;Aprobado;;;;;0;econde@exsa.net;FORMATO;;;;;29/02/2016;3/05/2017;2;Perú;Registro de Control de Procesos de Solución Oxidante RHO 421
EMU-F-008;;EMU-F-008;Operaciones ;Producción Emulsiones ;Aprobado;;;;;0;econde@exsa.net;FORMATO;;;;;29/02/2016;3/05/2017;2;Perú;Registro de Control de Procesos de Solución Oxidante  RHO 422
EMU-F-009;;EMU-F-009;Operaciones ;Producción Emulsiones ;Aprobado;;;;;0;econde@exsa.net;FORMATO;;;;;29/02/2016;29/02/2016;1;Perú;Control de Paradas - Rotaclip
EMU-F-010;;EMU-F-010;Operaciones ;Producción Emulsiones ;Aprobado;;;;;0;econde@exsa.net;FORMATO;;;;;29/02/2016;29/02/2016;1;Perú;Registro de Tiempo de Paradas - Módulo
EMU-F-011;;EMU-F-011;Operaciones ;Producción Emulsiones ;Aprobado;;;;;0;econde@exsa.net;FORMATO;;;;;29/02/2016;29/02/2016;1;Perú;Registro de Tiempo de Paradas - Anfo
EMU-F-015;;EMU-F-015;Operaciones ;Producción Emulsiones ;Aprobado;;;;;0;econde@exsa.net;FORMATO;;;;;29/02/2016;5/05/2017;1;Perú;Registro de Control de Procesos Solución Combustible RHO 913
EMU-F-016;;EMU-F-016;Operaciones ;Producción Emulsiones ;Aprobado;;;;;0;econde@exsa.net;FORMATO;;;;;29/02/2016;30/11/2018;5;Perú;REGISTRO DE CONTROL DE PROCESOS DE SOLUCIÓN COMBUSTIBLE RHO 915
EMU-F-017;;EMU-F-017;Operaciones ;Producción Emulsiones ;Aprobado;;;;;0;econde@exsa.net;FORMATO;;;;;22/03/2016;22/03/2016;1;Perú;Lista de Verificación de Inspección y Limpieza de Rotaclip - Mesa Extrusora
EMU-F-018;;EMU-F-018;Operaciones ;Producción Emulsiones ;Aprobado;;;;;0;econde@exsa.net;FORMATO;;;;;22/03/2016;22/03/2016;1;Perú;Lista de Verificación de Inspección y Limpieza de Rotaclip - Tornamesa
EMU-F-019;;EMU-F-019;Operaciones ;Producción Emulsiones ;Aprobado;;;;;0;econde@exsa.net;FORMATO;;;;;22/03/2016;22/03/2016;1;Perú;Lista de Verificación de inspección y limpieza de Rotaclip - Faja Tina de Enfriamiento
EMU-F-020;;EMU-F-020;Operaciones ;Producción Emulsiones ;Aprobado;;;;;0;econde@exsa.net;FORMATO;;;;;23/03/2016;23/03/2016;1;Perú;Lista de Verificación Diaria de Montacargas
EMU-F-021;;EMU-F-021;Operaciones ;Producción Emulsiones ;Aprobado;;;;;0;econde@exsa.net;FORMATO;;;;;23/03/2016;23/03/2016;1;Perú;Lista de Verificación Diaria de Tractores
EMU-F-022;;EMU-F-022;Operaciones ;Producción Emulsiones ;Aprobado;;;;;0;econde@exsa.net;FORMATO;;;;;29/02/2016;5/05/2017;1;Perú;Registro de Control de Procesos de Rotaclip
EMU-F-023;;EMU-F-023;Operaciones ;Producción Emulsiones ;Aprobado;;;;;0;econde@exsa.net;FORMATO;;;;;29/02/2017;10/10/2017;4;Perú;REGISTRO DE CONTROL DE PROCESOS DE ENFRIAMIENTO Y EMBALAJE SENSIBILIZADO
EMU-F-024;;EMU-F-024;Operaciones ;Producción Emulsiones ;Aprobado;;;;;0;econde@exsa.net;FORMATO;;;;;29/02/2017;25/03/2019;5;Perú;REGISTRO DE CONTROL DE PROCESOS DE SOLUCIÓN OXIDANTE - RHO 455
EMU-F-025;;EMU-F-025;Operaciones ;Producción Emulsiones ;Aprobado;;;;;0;econde@exsa.net;FORMATO;;;;;3/05/2017;3/05/2017;1;Perú;Registro de Control de Procesos de Modulo para Emulsión - Slurrex MA
EMU-F-026;;EMU-F-026;Operaciones ;Producción Emulsiones ;Aprobado;;;;;0;econde@exsa.net;FORMATO;;;;;3/05/2017;10/10/2017;2;Perú;REGISTRO DE CONTROL DE PROCESOS DE MÓDULO PARA EMULSIÓN - SLURREX G
EMU-F-027;;EMU-F-027;Operaciones ;Producción Emulsiones ;Aprobado;;;;;0;econde@exsa.net;FORMATO;;;;;3/05/2017;3/05/2017;1;Perú;Registro de Control de Procesos de Modulo para Emulsión - Slurrex AP Sacos
EMU-F-028;;EMU-F-028;Operaciones ;Producción Emulsiones ;Aprobado;;;;;0;econde@exsa.net;FORMATO;;;;;3/05/2017;3/05/2017;1;Perú;Registro de Control de Procesos de Modulo para Emulsión - Slurrex BS
EMU-F-029;;EMU-F-029;Operaciones ;Producción Emulsiones ;Aprobado;;;;;0;econde@exsa.net;FORMATO;;;;;3/05/2017;3/05/2017;1;Perú;Registro de Control de Procesos de Modulo para Emulsión - Quantex EXP
EMU-F-030;;EMU-F-030;Operaciones ;Producción Emulsiones ;Aprobado;;;;;0;econde@exsa.net;FORMATO;;;;;3/05/2017;29/05/2017;2;Perú;Registro de Control de Procesos de Modulo para Emulsión Sensibilizada Emulex 65 - Exagel-E Plus
EMU-F-031;;EMU-F-031;Operaciones ;Producción Emulsiones ;Aprobado;;;;;0;econde@exsa.net;FORMATO;;;;;2/05/2017;26/07/2017;2;Perú;REGISTRO DE CONTROL DE PROCESOS DE MODULO PARA EMULSIÓN GASIFICADA 9520
